Frame,Word,Start Time (s),End Time (s),Assigned_Phoneme,starting_frame,end_frame,Frame_Range,Phonemes,Emotion,Character,Mode,Body Posture,Intensity,Background,Head_Direction,Eye_Direction,Head_Tilt,Zoom_Level,Blink,media
118,I'm,3.82,4.12,IH1,114,124,115-124,"['IH1', 'M']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
119,I'm,3.82,4.12,IH1,114,124,115-124,"['IH1', 'M']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
120,I'm,3.82,4.12,IH1,114,124,115-124,"['IH1', 'M']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
121,I'm,3.82,4.12,M,114,124,115-124,"['IH1', 'M']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
122,I'm,3.82,4.12,M,114,124,115-124,"['IH1', 'M']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
123,I'm,3.82,4.12,M,114,124,115-124,"['IH1', 'M']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
123,absolutely,4.12,4.44,B,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
124,I'm,3.82,4.12,M,114,124,115-124,"['IH1', 'M']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
124,absolutely,4.12,4.44,S,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
125,absolutely,4.12,4.44,AH0,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
126,absolutely,4.12,4.44,AH0,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
127,absolutely,4.12,4.44,L,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
128,absolutely,4.12,4.44,UW1,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
129,absolutely,4.12,4.44,UW1,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
130,absolutely,4.12,4.44,T,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
131,absolutely,4.12,4.44,L,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
132,not,4.44,4.78,N,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
132,absolutely,4.12,4.44,IY0,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
133,not,4.44,4.78,N,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
133,absolutely,4.12,4.44,IY0,123,133,124-133,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'T', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
134,not,4.44,4.78,N,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
135,not,4.44,4.78,N,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
136,not,4.44,4.78,AA1,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
137,not,4.44,4.78,AA1,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
138,not,4.44,4.78,AA1,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
139,not,4.44,4.78,AA1,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
140,not,4.44,4.78,AA1,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
141,not,4.44,4.78,AA1,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
142,a,4.78,4.96,AH0,142,149,143-149,['AH0'],angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
142,not,4.44,4.78,T,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
143,a,4.78,4.96,AH0,142,149,143-149,['AH0'],angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
143,not,4.44,4.78,T,132,143,133-143,"['N', 'AA1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
144,a,4.78,4.96,AH0,142,149,143-149,['AH0'],angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
145,a,4.78,4.96,AH0,142,149,143-149,['AH0'],angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
146,a,4.78,4.96,AH0,142,149,143-149,['AH0'],angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
147,a,4.78,4.96,AH0,142,149,143-149,['AH0'],angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
148,badly,4.96,5.3,B,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
148,a,4.78,4.96,AH0,142,149,143-149,['AH0'],angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
149,badly,4.96,5.3,AE1,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
149,a,4.78,4.96,AH0,142,149,143-149,['AH0'],angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
150,badly,4.96,5.3,AE1,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
151,badly,4.96,5.3,AE1,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
152,badly,4.96,5.3,AE1,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
153,badly,4.96,5.3,D,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
154,badly,4.96,5.3,L,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
155,badly,4.96,5.3,L,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
156,badly,4.96,5.3,IY0,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
157,badly,4.96,5.3,IY0,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
158,badly,4.96,5.3,IY0,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
158,animated,5.3,5.66,AE1,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
159,badly,4.96,5.3,IY0,148,159,149-159,"['B', 'AE1', 'D', 'L', 'IY0']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
159,animated,5.3,5.66,AE1,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
160,animated,5.3,5.66,AE1,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
161,animated,5.3,5.66,N,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
162,animated,5.3,5.66,AH0,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
163,animated,5.3,5.66,AH0,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
164,animated,5.3,5.66,M,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
165,animated,5.3,5.66,EY2,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
166,animated,5.3,5.66,EY2,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
167,animated,5.3,5.66,T,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
168,animated,5.3,5.66,AH0,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
169,animated,5.3,5.66,AH0,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,L,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
169,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
170,animated,5.3,5.66,D,158,170,159-170,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'AH0', 'D']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
170,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
171,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
172,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
173,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
174,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
175,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
176,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
177,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
178,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
179,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
180,PNG,5.66,6.26,EH1,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
181,PNG,5.66,6.26,NG,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
182,PNG,5.66,6.26,NG,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
183,PNG,5.66,6.26,NG,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
184,PNG,5.66,6.26,NG,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
185,PNG,5.66,6.26,NG,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
186,PNG,5.66,6.26,NG,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
187,pretending,6.26,6.68,P,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
187,PNG,5.66,6.26,NG,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
188,pretending,6.26,6.68,R,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
188,PNG,5.66,6.26,NG,169,188,170-188,"['EH1', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
189,pretending,6.26,6.68,R,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
190,pretending,6.26,6.68,IY0,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
191,pretending,6.26,6.68,T,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
192,pretending,6.26,6.68,EH1,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
193,pretending,6.26,6.68,EH1,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
194,pretending,6.26,6.68,N,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
195,pretending,6.26,6.68,N,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
196,pretending,6.26,6.68,D,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
197,pretending,6.26,6.68,IH0,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
198,pretending,6.26,6.68,IH0,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
199,to,6.68,6.94,T,199,208,200-208,"['T', 'UW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
199,pretending,6.26,6.68,NG,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
200,to,6.68,6.94,T,199,208,200-208,"['T', 'UW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
200,pretending,6.26,6.68,NG,187,200,188-200,"['P', 'R', 'IY0', 'T', 'EH1', 'N', 'D', 'IH0', 'NG']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
201,to,6.68,6.94,UW1,199,208,200-208,"['T', 'UW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
202,to,6.68,6.94,UW1,199,208,200-208,"['T', 'UW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
203,to,6.68,6.94,UW1,199,208,200-208,"['T', 'UW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
204,to,6.68,6.94,UW1,199,208,200-208,"['T', 'UW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
205,to,6.68,6.94,UW1,199,208,200-208,"['T', 'UW1']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
206,to,6.68,6.94,UW1,199,208,200-208,"['T', 'UW1']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
207,to,6.68,6.94,UW1,199,208,200-208,"['T', 'UW1']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
207,have,6.94,7.12,HH,207,214,208-214,"['HH', 'AE1', 'V']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
208,have,6.94,7.12,HH,207,214,208-214,"['HH', 'AE1', 'V']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
208,to,6.68,6.94,UW1,199,208,200-208,"['T', 'UW1']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
209,have,6.94,7.12,AE1,207,214,208-214,"['HH', 'AE1', 'V']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
210,have,6.94,7.12,AE1,207,214,208-214,"['HH', 'AE1', 'V']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
211,have,6.94,7.12,AE1,207,214,208-214,"['HH', 'AE1', 'V']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
212,have,6.94,7.12,AE1,207,214,208-214,"['HH', 'AE1', 'V']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
213,feelings.,7.12,7.4,F,213,222,214-222,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
213,have,6.94,7.12,V,207,214,208-214,"['HH', 'AE1', 'V']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
214,have,6.94,7.12,V,207,214,208-214,"['HH', 'AE1', 'V']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
214,feelings.,7.12,7.4,IY1,213,222,214-222,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
215,feelings.,7.12,7.4,IY1,213,222,214-222,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
216,feelings.,7.12,7.4,IY1,213,222,214-222,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
217,feelings.,7.12,7.4,IY1,213,222,214-222,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
218,feelings.,7.12,7.4,L,213,222,214-222,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
219,feelings.,7.12,7.4,IH0,213,222,214-222,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
220,feelings.,7.12,7.4,IH0,213,222,214-222,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
221,feelings.,7.12,7.4,NG,213,222,214-222,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
222,feelings.,7.12,7.4,Z,213,222,214-222,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
223,feelings.,7.12,7.4,B,213,222,,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
224,feelings.,7.12,7.4,B,213,222,,"['F', 'IY1', 'L', 'IH0', 'NG', 'Z']",angry,character1,big_center,cross_hands,False,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
